pl_name,hostname,pl_insol,pl_rade,pl_orbsmax,pl_masse,pl_eqt,habitability_score
K2-3 b,K2-3,0.0002298227527376,0.0761201719029393,0.015048153646523,0.0008049639934479,0.0870337020838693,0.9661801467225215
K2-3 c,K2-3,7.414283785865595e-05,0.0594169558084135,0.0298937659556946,0.0005158797021501,0.0560843838435811,0.9736183080840024
K2-3 d,K2-3,2.804020212197292e-05,0.0494294657725115,0.0432481398470033,0.0003401931162786,0.0365834834062258,0.9777538463773456
K2-32 b,K2-32,0.001726488028827,0.2075073253062707,0.0163079162502698,0.0026241187326091,0.1682531515307435,0.9202116341636238
K2-32 c,K2-32,0.0005661270037636,0.1162423301506145,0.0295599066084119,0.0019213723891228,0.1173141240030872,0.9498321956220884
K2-32 d,K2-32,0.0003189099715524,0.1343231310776785,0.0398650317945385,0.0016338852486056,0.0962181631077952,0.9475775395437704
K2-329 b,K2-329,0.0010137902783082,0.3601508709728229,0.0210353646077931,0.0131870031925051,0.1252894262927707,0.8861237941301058
K2-36 b,K2-36,0.011777753491612,0.0482240790440406,0.0033853337814467,0.0006117087489892,0.2729611525598148,0.9430056061795916
K2-36 c,K2-36,0.0020004312266826,0.1244217400938101,0.0104408946540215,0.001234597553443,0.1607923848726524,0.9428845689015539
K2-38 b,K2-38,0.0109091531081673,0.0579102223978248,0.0096173749307241,0.0012186260456365,0.2950861847182917,0.9367813080581502
K2-38 c,K2-38,0.0030093439797608,0.0938565766218687,0.0197666990881188,0.0011707115222169,0.2022125032158477,0.9430903649549722
K2-39 b,K2-39,0.0301965359815815,0.2324760503960257,0.0111976425078623,0.0063454800515253,0.3877025984049395,0.8722777765846869
K2-415 b,K2-415,0.0001033189020205,0.0303585257470607,0.0044314264029326,0.0011866830300234,0.0641625932595832,0.9820745046573933
K2-419 A b,K2-419 A,6.946575887087651e-05,0.4408357563174296,0.0253087642530119,0.0312929752452897,0.0550553125803961,0.8727224528315627
K2-66 b,K2-66,0.0187042847544663,0.0938565766218687,0.0117384946504603,0.0033907511073214,0.3110367892976589,0.9224170523370339
K2-79 b,K2-79,0.0040271654547204,0.162735818248779,0.0204121604928654,0.0014581986627341,0.2209930537689735,0.9226260819542098
KELT-10 b,KELT-10,0.0133590516255755,0.6617397066744003,0.0101070353067388,0.034456383119041,0.31232312837664,0.7758069084327491
KELT-11 b,KELT-11,0.0319114649437673,0.6477459846978472,0.012286023980004,0.0098874573805127,0.3985078466683818,0.7655077934680479
KELT-12 b,KELT-12,0.0389493552301402,0.8455882609180819,0.0133521481623268,0.0482129510428864,0.4211474144584513,0.7027682110078598
KELT-18 b,KELT-18,0.0701966972294476,0.744254412122352,0.0085490250194194,0.0598882669930135,0.4944687419603807,0.705874520605976
KELT-19 A b,KELT-19 A,0.0521119918100337,0.90831873874401,0.0125998517664498,0.2065911500185235,0.4558785695909442,0.6463267171519962
KELT-20 b,KELT-20,0.0971567168232905,0.8267691175703035,0.0104854092336592,0.171666726654665,0.5400051453563159,0.6477780475026906
KELT-21 b,KELT-21,0.0656977926792978,0.7519750863163124,0.0100491663532098,0.1984691910966959,0.4857216362233084,0.6787398903289761
KELT-23 A b,KELT-23 A,0.0220714030049876,0.6250665042530885,0.0057713152500272,0.0476038041237494,0.3596604064831489,0.7730649997130067
KELT-24 b,KELT-24,0.0167198669553656,0.6004568552598398,0.0139330634265987,0.262937240038702,0.3334190892719321,0.7408762083572403
KELT-4 A b,KELT-4 A,0.0409760894581779,0.8065023478111576,0.0080304301666403,0.0457763633663382,0.4270645742217648,0.7120635843865609
KELT-9 b,KELT-9,1.0,0.899150438138682,0.0061274318871288,0.1461840805374311,1.0,0.2953628311691304
KOI-134 b,KOI-134,0.0009982000150156,0.5049126196929058,0.0792159201942616,0.0553193877750154,0.1276048366349369,0.835346190002599
KOI-4777.01,KOI-4777,0.0071229463085363,0.0086185151085671,0.0002025413373515,0.0158325556885906,0.26164136866478,0.9532755167591271
KPS-1 b,KPS-1,0.0162321144323543,0.483681658076189,0.0044091691131137,0.0553196650994855,0.3334190892719321,0.8126922378292483
Kepler-10 b,Kepler-10,0.0850742627715269,0.0499460600847133,0.0021723114863195,0.0005094910990275,0.5209673269873939,0.8835269777308171
Kepler-10 c,Kepler-10,0.0004120061152139,0.0880448906095981,0.0520620266152671,0.0018095718344772,0.1067661435554412,0.956282136951298
Kepler-102 b,Kepler-102,0.0020004312266826,0.0064660388077262,0.0107102078608296,0.000164506530407,0.1785438641625932,0.9698978592135103
Kepler-102 c,Kepler-102,0.001354548890275,0.0110723380915258,0.0133387937884355,0.000260335577246,0.1579624388988937,0.9717452384809092
Kepler-102 d,Kepler-102,0.0008177983969155,0.0363424098633985,0.0176032905177268,0.0004679651787306,0.1345510676614355,0.9686324757783416
Kepler-102 e,Kepler-102,0.0004480864388339,0.0800807282964866,0.0242849289213449,0.0007394808114412,0.1098533573449961,0.9607909993380561
Kepler-102 f,Kepler-102,0.0002186868503857,0.0237288987404706,0.0352800300918558,0.0006755947802152,0.0854129148443529,0.9775271100678851
Kepler-103 b,Kepler-103,0.0033345123284349,0.1367339045346204,0.0278527724793062,0.0015540277095731,0.2083869307949575,0.9304620477587255
Kepler-103 c,Kepler-103,0.0001284860413357,0.2212831736316528,0.146188105259175,0.0060579929110082,0.0697195780807821,0.9183523149594496
Kepler-107 b,Kepler-107,0.0238936152504311,0.0527873288018234,0.0085356706455281,0.0005957372411827,0.3676357087728325,0.9235170123957006
Kepler-107 c,Kepler-107,0.013403595234983,0.0554133498888493,0.011918778697993,0.0015859707251861,0.3125803961924363,0.9337294525135909
Kepler-107 d,Kepler-107,0.0070115872850177,0.0236858492144537,0.0170668898330925,0.0012186260456365,0.2598404939542063,0.9510485732253138
Kepler-107 e,Kepler-107,0.0030850681157534,0.1116360308668149,0.0265507210249036,0.0022408025452529,0.2037561101106251,0.9374988227204357
Kepler-109 b,Kepler-109,0.0098401064823891,0.0938565766218687,0.014024318314856,0.0007714238270543,0.2863390789812194,0.9290762454557367
Kepler-109 c,Kepler-109,0.0020227030313863,0.1007445007845597,0.0328317282117825,0.001298483584669,0.1790583997941857,0.9438054343872043
Kepler-111 c,Kepler-111,5.120287901383299e-05,0.2916293622972071,0.1655742046913915,0.0355222121292473,0.0486750707486493,0.8961141750547081
Kepler-138 b,Kepler-138,0.0002164596699153,0.0142149534907536,0.0151816973854361,0.0,0.0743503987651144,0.9837105941730263
Kepler-138 c,Kepler-138,0.0001474170753338,0.0516680411253861,0.0187428637564518,0.0003561646240851,0.0635451505016722,0.9755614727203403
Kepler-138 d,Kepler-138,7.169293934124767e-05,0.0516680411253861,0.0270893474385198,0.000324221608472,0.0468227424749163,0.9772642914000672
Kepler-1514 b,Kepler-1514,6.79067325416167e-05,0.5213199447717459,0.1660193504877685,0.2680134643648442,0.0578595317725752,0.7907660840996691
Kepler-1654 b,Kepler-1654,2.6503447597416816e-06,0.3818652671433365,0.4493546498817025,0.0253699415752465,0.0110625160792384,0.8528640573956326
Kepler-1655 b,Kepler-1655,0.0028712587905977,0.0819318579152098,0.0213247093754381,0.0008512813660868,0.199382557242089,0.9464455470869437
Kepler-1661 b,Kepler-1661,1.5567991487894416e-05,0.1532649225250789,0.139310602705151,0.0027039762716416,0.0205814252636995,0.9441200296568855
Kepler-1704 b,Kepler-1704,3.58576055729757e-06,0.5010522894838497,0.449577222779891,0.2111586934993949,0.0233599176742989,0.7840424032718574
Kepler-1876 b,Kepler-1876,0.0105750760376116,0.023384502532336,0.0152929838345304,0.0003721361318916,0.292256238744533,0.9455391901341212
Kepler-19 b,Kepler-19,0.0019469788953937,0.0817596598111425,0.017251625338589,0.0009630819207323,0.1770002572678158,0.9505081738704186
Kepler-20 b,Kepler-20,0.0073679361602771,0.0629900664678095,0.0085824109541477,0.0015380562017666,0.2634422433753537,0.9413599136928934
Kepler-20 c,Kepler-20,0.0017487598335307,0.1112485851326635,0.0192547814222853,0.0017616573110577,0.1710830975045021,0.9437229515366595
Kepler-20 d,Kepler-20,0.0001231408082068,0.0988503216398197,0.0757437829825213,0.0021290019906074,0.0686905068175971,0.9569467226285697
Kepler-20 e,Kepler-20,0.0037777212420388,0.0220069176997978,0.0125998517664498,0.0001102034038649,0.2163622330846411,0.9596285933823248
Kepler-20 f,Kepler-20,0.0007955265922118,0.0276464056080011,0.0292928191305857,0.0002124210538265,0.1332647285824543,0.9698882652091442
Kepler-21 b,Kepler-21,0.0612211599338518,0.0572214299815557,0.0080816219332236,0.0011866830300234,0.4764599948546437,0.8948137964969318
Kepler-22 b,Kepler-22,1.8530141513488052e-05,0.0770672614753093,0.1791511514808887,0.0014422271549276,0.0298430666323642,0.9580476050147895
Kepler-278 b,Kepler-278,0.0024458673207569,0.1569241322365085,0.0433816835859164,0.0089328643161795,0.1088242860818111,0.9375868226105467
Kepler-278 c,Kepler-278,0.0012053277987601,0.1273491078629538,0.0623003799319372,0.0055628761690064,0.0846411113969642,0.9477623447580938
Kepler-323 b,Kepler-323,0.0423123977404006,0.0461146522692164,0.0046050332635196,0.0006117087489892,0.4309235914587085,0.9105562338156197
Kepler-323 c,Kepler-323,0.0155862320959467,0.0542510126863952,0.008615796888876,0.0010748824753779,0.3262155904296372,0.9317524824512085
Kepler-37 b,Kepler-37,0.0009870641126637,0.0,0.0211021364772497,0.0001149948562068,0.1427836377669153,0.9761531224821974
Kepler-37 c,Kepler-37,0.0005282649357673,0.0191656489826878,0.0293595910000422,0.00019644954602,0.1162850527399022,0.9746321013534043
Kepler-37 d,Kepler-37,0.0002273728542201,0.0740537946541319,0.0453625823797939,0.0003082501006655,0.0864419861075379,0.9638541333059579
Kepler-391 b,Kepler-391,0.0153635140489096,0.0942870718820369,0.0168955087014874,0.1756754058161156,0.197324414715719,0.9053958835740883
Kepler-391 c,Kepler-391,0.003982621845313,0.1106458917684281,0.0349239134547542,0.0718606050738182,0.1283766400823257,0.9340227321317112
Kepler-409 b,Kepler-409,0.0001329404022764,0.0382796385341554,0.0694672272536062,0.0009471104129258,0.070748649343967,0.9726417660362374
Kepler-454 b,Kepler-454,0.0026173602169754,0.0886906334998504,0.0196287038912419,0.0008512813660868,0.1937226652945716,0.9458506071034175
Kepler-538 b,Kepler-538,6.256149941272592e-05,0.0820179569672434,0.1023412443160446,0.0016817997720252,0.0558271160277849,0.9605321905181881
Kepler-553 b,Kepler-553,0.0052298429087208,0.1907782295586847,0.0090297824795066,0.0185169458686223,0.2382299974273218,0.9103956227019393
Kepler-553 c,Kepler-553,9.086896319114337e-06,0.4851284260800078,0.1982924207250979,0.3400941451410639,0.0226395677900694,0.7874711611418693
Kepler-68 b,Kepler-68,0.0098178346776854,0.0881309896616318,0.0120768054557068,0.0012713320213979,0.2860818111654232,0.9306476835566228
Kepler-68 c,Kepler-68,0.0045394169629057,0.0288087428104552,0.0184713248206618,0.00019644954602,0.2287110882428608,0.9552429035808151
Kepler-78 b,Kepler-78,0.0906422139474548,0.038365737586189,0.0004273399645218,0.0002571412756847,0.5299717005402624,0.8836259840865879
Kepler-849 b,Kepler-849,5.96661648012434e-05,0.334575538455927,0.2514873433921445,0.04770508944972,0.0513763828145099,0.873942005885243
Kepler-93 b,Kepler-93,0.0061207150968693,0.0502904562928479,0.0103140281020541,0.0007330922083186,0.2495497813223565,0.9469806829475047
L 98-59 b,L 98-59,0.0005416280185895,0.0226957101160669,0.0033853337814467,6.228888044537844e-05,0.1175713918188834,0.9761768841383403
L 98-59 c,L 98-59,0.0002810479035561,0.0462868503732837,0.0051881742567734,0.0003433874178399,0.1003344481605351,0.9727063109022867
L 98-59 d,L 98-59,0.0001075505449142,0.0521415859115711,0.0092390010038037,0.0002986671959816,0.0650887573964497,0.9761853912095888
LHS 1140 b,LHS 1140,6.21383351233554e-06,0.0482240790440406,0.0178970867433356,0.0010509252136681,0.0172369436583483,0.9833566808231167
LHS 1140 c,LHS 1140,0.0001140093682782,0.0414222539333832,0.0044314264029326,0.0002938757436397,0.0666323642912271,0.9791134612734655
LP 791-18 c,LP 791-18,5.4699552352315713e-05,0.0916180012689941,0.0050123416672045,0.0011227969987974,0.0415230254695137,0.9701248424301387
LP 791-18 d,LP 791-18,0.0001258134247712,0.0310903676893466,0.0028556102837581,0.000132563514794,0.0598147671726267,0.9829053752430035
LP 890-9 b,LP 890-9,8.706048458680868e-05,0.0434886311821905,0.0025951999928776,0.0020970589749944,0.0599434010805248,0.9794312821027109
LP 890-9 c,LP 890-9,1.614705841019092e-05,0.045511958904981,0.0072892624156726,0.0040296114195817,0.0280421919217905,0.9828759888424796
LTT 1445 A b,LTT 1445 A,0.0001162365487486,0.0428428882919382,0.0069086627597703,0.0004472022185822,0.0671468999228196,0.9784020652542745
LTT 1445 A c,LTT 1445 A,0.000256548918382,0.0327262496779857,0.0043401715146753,0.0002076296014845,0.0908155389760741,0.9776435989868134
LTT 3780 b,LTT 3780,0.0025794981489791,0.044780116962695,0.001099510117051,0.0003625532272077,0.2153331618214561,0.9555486853842675
LTT 3780 c,LTT 3780,5.743898433087224e-05,0.0895516240201868,0.0152707265447115,0.0012729291721786,0.0504244918960638,0.9682495300263376
NGTS-1 b,NGTS-1,0.0014503176505009,0.6284442992129462,0.0056778346327881,0.0412077614728102,0.1613069205042449,0.8094484560681356
NGTS-12 b,NGTS-12,0.0092610395600926,0.4923674165443945,0.0152707265447115,0.0105473665429112,0.2814509904810908,0.8282756394606566
NGTS-13 b,NGTS-13,0.0244058667586165,0.5377263774339117,0.0106412102623911,0.2456780773298185,0.3709801903781837,0.7523998805650067
NGTS-15 b,NGTS-15,0.009461485802426,0.5174586937333284,0.0082374229619556,0.0381110735603269,0.2528942629277077,0.821416784378523
NGTS-16 b,NGTS-16,0.0106864350611302,0.6139669549866628,0.0100625207271011,0.0338470664978421,0.2608695652173913,0.796396230580108
NGTS-17 b,NGTS-17,0.025831262259654,0.5850144766967615,0.0071245584710132,0.0387709794150261,0.3329045536403396,0.7875946673717559
NGTS-18 b,NGTS-18,0.0188156437779849,0.5705382375518109,0.0083932239906875,0.0207504733776951,0.3133521996398251,0.7997285004580703
NGTS-26 b,NGTS-26,0.0116441226633898,0.6274781115793493,0.0093280301630791,0.0148113206838049,0.3004888088500129,0.7906688468255749
NGTS-27 b,NGTS-27,0.0374126007055841,0.6602909205088019,0.0083487094110498,0.0300906793237102,0.4167738615899151,0.75433440361679
NGTS-33 b,NGTS-33,0.058348097127073,0.7780309992034302,0.0091054572648906,0.1842548394166844,0.4702855672755338,0.6796834723598645
NGTS-8 b,NGTS-8,0.0111986865693155,0.5126341863035405,0.0062120095884404,0.047197706177658,0.3040905582711602,0.8128075215182705
NGTS-9 b,NGTS-9,0.0162321144323543,0.50298334356109,0.0113311862467754,0.1471993254026596,0.3305891432981734,0.7892231745800857
PH2 b,PH2,2.269496899308213e-05,0.3886201648266735,0.1838251823428468,0.0138976048857278,0.0339850784666838,0.8765783493212009
Qatar-3 b,Qatar-3,0.029617469059285,0.5155294391262756,0.0068418908903138,0.2187740884012647,0.3905325443786982,0.7592135110745566
Qatar-4 b,Qatar-4,0.0136708568914275,0.534348582474054,0.0046606764880667,0.3096385038392104,0.31438127090301,0.7527606382619579
Qatar-5 b,Qatar-5,0.0148958061501316,0.5208374026346234,0.0076075416600822,0.219281710833879,0.3220993053768973,0.7723899153569861
Ross 176 b,Ross 176,0.0008022081336229,0.0658743847109363,0.0087493406277891,0.0007187178512928,0.1335219963982505,0.962243764289404
TIC 139270665 b,TIC 139270665,0.0008935225329082,0.2979023993174184,0.0347013405565657,0.0234916207751209,0.1389246205299717,0.8962491921205964
TIC 393818343 b,TIC 393818343,4.674851807309067e-05,0.5111856567131171,0.0271561193079763,0.2202958514897494,0.1652945716490867,0.8006205932901883
TOI-1052 b,TOI-1052,0.0054748327604616,0.1102153965082599,0.0186827690739409,0.0026880047638351,0.250064316953949,0.930888175641543
TOI-1062 b,TOI-1062,0.0051630274946097,0.0841704332680844,0.0099957488576446,0.0016099279868959,0.2351427836377669,0.9408155054057874
TOI-1064 b,TOI-1064,0.001396865319212,0.0980323806455001,0.0121146428483989,0.0021449734984139,0.1597633136094674,0.9494678892169186
TOI-1064 c,TOI-1064,0.000592853169408,0.1007875503105765,0.0194083567220353,0.0003881076396981,0.1211731412400308,0.9544308280853857
TOI-1075 b,TOI-1075,0.0113367717584785,0.0637649579361122,0.0010015780418481,0.0015779849712829,0.2984306663236429,0.9354773742414406
TOI-1107 b,TOI-1107,0.0118445689057232,0.6139669549866628,0.0109082977402173,0.1700414825427997,0.4026241317211217,0.7474621445408676
TOI-1117 b,TOI-1117,0.020664203568393,0.0925650908413641,0.0057668637920634,0.0014102841393145,0.3537432467198353,0.9167392360040966
TOI-1130 b,TOI-1130,0.0017353967507085,0.139919569459865,0.0083420322241042,0.00306812664963,0.1207023411371237,0.9449463088869163
TOI-1130 c,TOI-1130,0.0006641229444599,0.5600829433840182,0.0144271752605772,0.052006423719549,0.0861075379470028,0.8350198943086394
TOI-1173 b,TOI-1173,0.0029358470242385,0.3822884009345558,0.0139130318657618,0.0043650130835184,0.1813738101363519,0.8740767683353567
TOI-1201 b,TOI-1201,0.0009002040743193,0.0906278621706073,0.004809800329853,0.0009918306347841,0.1389246205299717,0.9555549339956145
TOI-1221 b,TOI-1221,0.0001309359398531,0.1119373775489326,0.0845576697507851,0.1776557808680951,0.0712631849755595,0.9172999739357796
TOI-1231 b,TOI-1231,3.8953386426791605e-05,0.1437940268013787,0.0270893474385198,0.0024484321467375,0.0428608181116542,0.9544120633937798
TOI-1235 b,TOI-1235,0.0011897375354675,0.0614833330572208,0.0069798860871907,0.001092451133965,0.1520452791355801,0.9605489747692054
TOI-1238 b,TOI-1238,0.0098401064823891,0.0387531833203404,0.0015157214366635,0.0005893486380601,0.2495497813223565,0.9496577631555664
TOI-1238 c,TOI-1238,0.0013990924996824,0.0774977567354775,0.0066571553848174,0.0013176493940368,0.1368664780036017,0.9587466159483965
TOI-1246 b,TOI-1246,0.0043612425252761,0.1162423301506145,0.0093280301630791,0.0012825120768625,0.2037561101106251,0.9378783227564893
TOI-1246 c,TOI-1246,0.0028690316101274,0.094717567142205,0.0119989049413409,0.001394312631508,0.179315667609982,0.9470837955694776
TOI-1246 d,TOI-1246,0.0006195793350525,0.137767093159024,0.0275790078145344,0.0008353098582803,0.1088242860818111,0.946123747244347
TOI-1246 e,TOI-1246,0.0002409586550894,0.1493904651835651,0.0453848396696127,0.0023526030998985,0.0769230769230769,0.9460326299821795
TOI-125 b,TOI-125,0.0041162526735352,0.1040162647618379,0.0099645886518982,0.0015061131861536,0.2248520710059171,0.937735565854172
TOI-125 c,TOI-125,0.0017240381303096,0.105436899120393,0.0165393920643858,0.0010477309121068,0.1710316439413429,0.9456053318007475
TOI-125 d,TOI-125,0.0005906259889377,0.112798368069269,0.0289144452036653,0.0021609450062204,0.1222279392847954,0.9499653957716715
TOI-1260 b,TOI-1260,0.0021247078969293,0.0904126145405232,0.0065903835153608,0.0013559810127724,0.1821456135837406,0.9485073574041387
TOI-1260 c,TOI-1260,0.000628488056934,0.1080629202074189,0.0130227402730079,0.0018734578657033,0.123488551582197,0.952595475193294
TOI-1260 d,TOI-1260,0.0002258138278909,0.1209777780124646,0.0232610935896779,0.0018798464688259,0.0864419861075379,0.9540194347796529
TOI-1266 b,TOI-1266,0.0001010917215501,0.0924789917893305,0.0150036390668853,0.0025282896857701,0.0635451505016722,0.965312130117109
TOI-1266 c,TOI-1266,4.7193954167164896e-05,0.053820517426227,0.0219701707801847,0.0003401931162786,0.0465654746591201,0.9772808355570509
TOI-1295 b,TOI-1295,0.0400852172700295,0.6622210856133298,0.0088828843667022,0.0720708440906653,0.5652173913043478,0.7223340974652032
TOI-132 b,TOI-132,0.0191497208485406,0.1338926358175103,0.0042088535047441,0.003566437693193,0.3169539490609724,0.9121046595428014
TOI-1386 b,TOI-1386,0.0007683549904733,0.2472355623100912,0.0369715841180882,0.0075015942927991,0.1320812966297916,0.9129509311604977
TOI-1416 b,TOI-1416,0.0196619723567259,0.0564034889872362,0.0026508432174247,0.0005446284162018,0.3483406225881142,0.9273754326529732
TOI-1420 b,TOI-1420,0.0030917496571645,0.4985221211799671,0.0142246339232257,0.0039976684039687,0.2042706457422176,0.8415793508734098
TOI-1431 b,TOI-1431,0.1180365337330201,0.7056498030481817,0.0086603114685137,0.15836622511068,0.5677900694623103,0.6704688025297146
TOI-1438 b,TOI-1438,0.0032253804853868,0.1175338159311191,0.0107302394216665,0.0014901416783471,0.207872395163365,0.9370970203192635
TOI-1438 c,TOI-1438,0.0014436361090898,0.1050494533862416,0.0168955087014874,0.0016817997720252,0.1623359917674298,0.9469282362310445
TOI-1448 b,TOI-1448,0.0001173501389838,0.1050064038602248,0.0110418414791304,0.0031032639668043,0.0676614355544121,0.961839141718813
TOI-1452 b,TOI-1452,3.6058051815309096e-05,0.0586420643401107,0.0119989049413409,0.000758646620809,0.0419346539747877,0.9776868485849137
TOI-1468 b,TOI-1468,0.0008066624945637,0.0469756427895528,0.0031115691166749,0.0004743537818532,0.1339078981219449,0.9675218781679127
TOI-1468 c,TOI-1468,4.340774736753393e-05,0.0781865491517466,0.0175810332279079,0.0006436517646022,0.0450475945459223,0.9717963675302534
TOI-1470 b,TOI-1470,0.0010271533611304,0.0805112235566548,0.0047652857502153,0.0011579343159717,0.1468999228196552,0.9568209442413331
TOI-1470 c,TOI-1470,7.05793491060621e-05,0.0929955861015323,0.0220146853598224,0.0011451571097265,0.0540262413172112,0.9661954935143757
TOI-157 b,TOI-157,0.0236486253986903,0.6072124451795551,0.0054062956969981,0.0598882669930135,0.3666066375096475,0.7735930224907545
TOI-1634 b,TOI-1634,0.0026908571724977,0.0637219084100954,0.0018607094288556,0.0007730209778349,0.1957808078209416,0.9535544694341331
TOI-1685 b,TOI-1685,0.0052521147134245,0.0498599610326797,0.0009548377332285,0.0004727566310726,0.2312837664008232,0.9510767752681418
TOI-169 b,TOI-169,0.0321341829908044,0.5107040177550504,0.0062654270840056,0.0401417543643203,0.3992796501157705,0.7941368995653658
TOI-1695 b,TOI-1695,0.0008645691867933,0.0684573562719455,0.0058888337402707,0.0010046078410293,0.1376382814509904,0.9611907430160941
TOI-1696 b,TOI-1696,0.0002966381668487,0.1261437211344829,0.0036524212592729,0.0090286933630185,0.0951890918446102,0.9519257336911021
TOI-1710 b,TOI-1710,0.0007309383585711,0.2083683158266071,0.0349239134547542,0.0029275773809327,0.1458708515564702,0.9217301049806444
TOI-172 b,TOI-172,0.0066552384097584,0.4523164191632249,0.0187651210462706,0.2751201784214434,0.2662721893491124,0.7880829474949836
TOI-1728 b,TOI-1728,0.001282833679129,0.2040633632249252,0.0071245584710132,0.004265989735118,0.1553897607409313,0.9237251911847654
TOI-1736 b,TOI-1736,0.0073367556336919,0.1179643111912873,0.0148923526177911,0.0018894293735098,0.2631849755595575,0.9269630280416559
TOI-1759 b,TOI-1759,0.0001382856354053,0.121838768532801,0.0246187882686276,0.0017137427876382,0.0720349884229483,0.9558889465283454
TOI-1789 b,TOI-1789,0.0512211196218853,0.6815227379500958,0.0092879670414052,0.0355222121292473,0.4538204270645742,0.7381466764362344
TOI-1803 b,TOI-1803,0.0012877334761639,0.1153813396302782,0.0117763320431524,0.0016370795501669,0.1502444044250064,0.9467266352714817
TOI-1803 c,TOI-1803,0.0004859485068302,0.1713457234521428,0.0200115292761261,0.001266540569056,0.1093388217134036,0.9383625002864809
TOI-181 b,TOI-181,0.0022772697591498,0.2861114548603805,0.0104186373642027,0.0073626574691983,0.1883457679444301,0.8970226949352355
TOI-1899 b,TOI-1899,6.0557036989391865e-05,0.5415867145308919,0.0337442770943553,0.033491900497074,0.0511962953434525,0.846832902145812
TOI-1937 A b,TOI-1937 A,0.0719338979963371,0.5883922656296855,0.0027220665448451,0.1020204175034939,0.4975559557499356,0.7360120806760039
TOI-2000 b,TOI-2000,0.0139826621572795,0.1028969770854007,0.0079280466334736,0.0017456858032512,0.3408798559300232,0.9178070368679649
TOI-2000 c,TOI-2000,0.0033144677042016,0.3370863986168959,0.0179638586127921,0.0130375418224519,0.2251093388217134,0.876563764985489
TOI-2010 b,TOI-2010,8.706048458680868e-05,0.4952617937397705,0.1211931687926087,0.0652687375864153,0.061023925906869,0.8418317801371071
TOI-2015 b,TOI-2015,0.0002514264033002,0.1326011500370058,0.0051214023873169,0.0026081472248026,0.0897864677128891,0.9522725447291329
TOI-2031 A b,TOI-2031 A,0.0126240820703531,0.5980430920133161,0.0131117694322833,0.0405984110127776,0.3074350398765114,0.7911558872483047
TOI-2095 b,TOI-2095,7.236109348235903e-05,0.0404751643610131,0.02090182086888,0.0006436517646022,0.0473372781065088,0.9805399964259173
TOI-2095 c,TOI-2095,3.694892400345756e-05,0.0439191264423587,0.0289144452036653,0.0011707115222169,0.0344738873166966,0.9807124637898949
TOI-2120 b,TOI-2120,7.637001832902711e-05,0.0780143510476793,0.0068129564135493,0.0010748824753779,0.0568561872909698,0.9710488010025055
TOI-2134 b,TOI-2134,0.0007086665538673,0.1024664818252325,0.015782644210545,0.0014470186072695,0.1294057113455106,0.9528922547331967
TOI-2134 c,TOI-2134,2.714932993382445e-05,0.2996333109822633,0.0809965033797694,0.0066792845646813,0.0367892976588628,0.9101296255557115
TOI-2136 b,TOI-2136,9.39647440449593e-05,0.0766367662151411,0.0104408946540215,0.0023845461155115,0.0617442757910985,0.970029978965832
TOI-216.01,TOI-216,0.0002209140308561,0.4726924055698756,0.04447229078704,0.03193183555755,0.0859274504759454,0.8580379106366685
TOI-216.02,TOI-216,0.0005728085451747,0.3177141119093273,0.027200633887614,0.0047802722864876,0.1196295343452534,0.8987790814612687
TOI-2169 A b,TOI-2169 A,0.0128468001173902,0.5251793545819357,0.0183644898295314,0.0526290023669041,0.3089786467712889,0.8061420748472719
TOI-2180 b,TOI-2180,5.632539409568666e-05,0.4740299762984765,0.1827123178519044,0.1398380991865931,0.0475945459223051,0.8280975747962973
TOI-2193 A b,TOI-2193 A,0.0356308563292872,0.8407613689750479,0.0058091526427193,0.04770508944972,0.4116285052739902,0.7072541919121376
TOI-2196 b,TOI-2196,0.0445395782107718,0.137767093159024,0.0033942366973743,0.0041414119742273,0.4365834834062259,0.8855411246714956
TOI-2207 b,TOI-2207,0.0090383215130555,0.4667918567260012,0.0174296836571398,0.0324764927991292,0.2819655261126833,0.8300574435221407
TOI-2236 b,TOI-2236,0.0301965359815815,0.6052812115857914,0.0095706346221046,0.0801927623043138,0.3923334190892719,0.7637751075226137
TOI-2285 b,TOI-2285,3.026738259234408e-05,0.0615694321092544,0.0287586441749333,0.0031032639668043,0.0311294057113455,0.9764326336903527
TOI-2322 b,TOI-2322,0.0004868393790184,0.0294544857007075,0.0189876939444591,0.0003577617748657,0.1132235657319269,0.9735364701519096
TOI-2322 c,TOI-2322,0.0002220276210913,0.0673380685955082,0.0287363868851145,0.0028796628575132,0.0858759969127862,0.9667679037678636
TOI-2346 b,TOI-2346,0.0302856232003964,0.6805576553978319,0.0089496562361587,0.0629336861003108,0.3925906869050681,0.7484045933109849
TOI-2364 b,TOI-2364,0.0052743865181282,0.3572549801561122,0.0092634840226045,0.0114102674332771,0.2387445330589143,0.8700838571577805
TOI-2379 b,TOI-2379,0.0005594454623525,0.4914014631002191,0.0101359697835033,0.2923778756358794,0.1186004630820684,0.799702559018403
TOI-238 b,TOI-238,0.0162098426276506,0.0470186923155696,0.0031360521354756,0.0005318512099566,0.295343452534088,0.9386608807971604
TOI-238 c,TOI-238,0.001294415017575,0.0805112235566548,0.0150926682261607,0.0010589109675714,0.1371237458193979,0.9571942587165239
TOI-2382 b,TOI-2382,0.0153412422442059,0.5140809048004044,0.0115537591449639,0.0375526916826594,0.324929251350656,0.8094720991730106
