pl_name,hostname,pl_insol,pl_rade,pl_orbsmax,pl_masse,pl_eqt
HAT-P-61 b,HAT-P-61,0.018915866899151642,0.420467891203862,0.005121402387316906,0.05364424214361019,0.3452534087985593
HAT-P-62 b,HAT-P-62,0.019310077842407337,0.5044300784167738,0.006817407871513116,0.03861869344868,0.34705428350913303
HAT-P-63 b,HAT-P-63,0.008624065945566506,0.5266269784103317,0.007979238400056978,0.031156681089730773,0.27630563416516596
HAT-P-64 b,HAT-P-64,0.03587584618102803,0.8084311013217274,0.010411960177257056,0.02943077346901105,0.41240030872137895
HAT-P-65 b,HAT-P-65,0.04055292516880747,0.7640373013346115,0.00741835469662201,0.02811096175961261,0.4257782351427836
HAT-P-68 b,HAT-P-68,0.004111798312594533,0.503948427835335,0.005090242181570519,0.036740684065805065,0.2224852071005917
HAT-P-9 b,HAT-P-9,0.020731018982504137,0.6588444538516651,0.010189387279068577,0.03800974014734061,0.35425778235142785
HATS-17 b,HATS-17,0.0016151290053084623,0.36159849738419053,0.02753449323489676,0.06790870142831824,0.16748134808335477
HATS-18 b,HATS-18,0.06658866486744634,0.6318220941728039,0.0023414668889428013,0.10049806160215125,0.48803704656547464
HATS-36 b,HATS-36,0.012490451242130841,0.5826027961863064,0.010496537878568678,0.163240194273269,0.30692050424491896
HATS-37 A b,HATS-37 A,0.005111802343791184,0.2790837919362389,0.009356964639843665,0.005014282027416235,0.23720092616413688
HATS-38 b,HATS-38,0.010345676449163413,0.2829441290332191,0.009630729304615494,0.003745225945880682,0.2909698996655518
HATS-47 b,HATS-47,0.001949874230005248,0.5256628240058486,0.007923595175509859,0.01872008770800021,0.17748906611782866
HATS-48 A b,HATS-48 A,0.0030605691305793455,0.37269696653800855,0.0068107306845674636,0.012324045057061023,0.20365320298430667
HATS-49 b,HATS-49,0.0017877354917622274,0.35580799173872024,0.008471124505053518,0.017907891815817454,0.17283251865191662
HATS-59 b,HATS-59,0.005987084268647052,0.5300057032399513,0.01202561368912353,0.04090318801324167,0.24826344224337535
HATS-60 b,HATS-60,0.020127453075033552,0.5430343409422596,0.008900690198557281,0.03359342498359689,0.3511705685618729
HATS-61 b,HATS-61,0.008330078123477512,0.5633011107014054,0.016023022940588615,0.1725804470333707,0.27350141497298686
HATS-62 b,HATS-62,0.008624065945566506,0.49574521150425216,0.007687667903430071,0.009075261488330004,0.27630563416516596
HATS-63 b,HATS-63,0.01411852016597216,0.5690916163468758,0.007382743032911854,0.048720573475500684,0.3178029328531001
HATS-64 b,HATS-64,0.03810302665139919,0.7968515050687071,0.013027191730971686,0.048720573475500684,0.41934653974787756
HATS-65 b,HATS-65,0.026232154744320904,0.7109590046608977,0.008431061383379592,0.041664621662163004,0.3784409570362748
HATS-66 b,HATS-66,0.058726717807036144,0.6675302123198706,0.008914044572448591,0.27055157652791534,0.47208644198610755
HATS-67 b,HATS-67,0.08509653457623069,0.7997467578914421,0.005170368424918371,0.07359407267359752,0.5222536660663751
HATS-68 b,HATS-68,0.03387138375769399,0.5811551697749389,0.00970862981898146,0.06547211375176998,0.4059686133264729
HATS-69 b,HATS-69,0.010387992878100466,0.4426655764207745,0.005568773912675749,0.029278634306376013,0.2914072549524055
HATS-70 b,HATS-70,0.20289210965416138,0.6545015746175625,0.006505805814049246,0.6548217580168808,0.6604064831489581
HATS-72 b,HATS-72,0.00110020488055865,0.3352516966973007,0.013226839620646753,0.006354405249517779,0.14826344224337534
HATS-74 A b,HATS-74 A,0.0023768247261753994,0.4846458848038759,0.0037280960446570265,0.07410132364407748,0.18834576794443017
HATS-75 b,HATS-75,0.0013157959500905783,0.4132297716313867,0.005709439984330868,0.02491295646314825,0.1567532801646514
HATS-76 b,HATS-76,0.002886849053890395,0.507325326504061,0.004337945785693459,0.13344208859206727,0.19984563931052224
HATS-77 b,HATS-77,0.0017414101379785072,0.548823878834385,0.0064501625895021265,0.06973579260456088,0.17116027784924104
HD 110113 b,HD 110113,0.01637665844488148,0.07491478517446835,0.0062120095884404545,0.0007155235497315266,0.3107795214818626
HD 118203 b,HD 118203,0.016817862896062005,0.5348301809655662,0.014160087782751045,0.10993928776148179,0.34242346282480063
HD 135694 b,HD 135694,0.001637400810012174,0.09471756714220508,0.025130705934461182,0.0008991958895063605,0.167738615899151
HD 136352 b,HD 136352,0.0024815022082828437,0.05829766813197624,0.019877985537213073,0.000742675113002589,0.19089271932081298
HD 136352 c,HD 136352,0.0007777091484489059,0.11219567470503358,0.036726753930080944,0.0017840174219868644,0.13223565731926937
HD 136352 d,HD 136352,0.00012380896234793283,0.09695614249507967,0.09301543988194733,0.001397506933069388,0.06894777463339337
HD 1397 b,HD 1397,0.007924731277869962,0.481751489527699,0.022838205083119848,0.021055150898025628,0.2740674041677386
HD 183579 b,HD 183579,0.001289960656634273,0.1394890741996968,0.0281131827701868,0.003135206982417381,0.1559042963725238
HD 18599 b,HD 18599,0.0032253804853868114,0.1028969770854007,0.009550603061267642,0.004061554435194804,0.18008747105737072
HD 189733 b,HD 189733,0.007924731277869962,0.5266279082800936,0.005335072369577846,0.059177595587353644,0.2691021353228711
HD 191939 b,HD 191939,0.0022231492737197892,0.13346214055734218,0.01631681916619741,0.001585970725186174,0.18446102392590688
HD 191939 c,HD 191939,0.000463676702126572,0.12420649246372607,0.03741672991446523,0.001266540569056028,0.11242603550295859
HD 191939 d,HD 191939,0.00031445561061170426,0.11559658726036229,0.04587450004562744,0.00043602216311764905,0.09698996655518395
HD 202772 A b,HD 202772 A,0.07661097698411656,0.7321908586942888,0.010013554689499679,0.05161402134140174,0.5065603293028043
HD 20329 b,HD 20329,0.07736821834404276,0.060708441588918104,0.0024282703192363077,0.0011739058237782859,0.5088757396449705
HD 207496 b,HD 207496,0.0016195833662492048,0.08352469037783215,0.012421793447899022,0.0009630819207323895,0.14921533316182145
HD 207897 b,HD 207897,0.0005861716279969858,0.09433012140805372,0.02430718621116381,0.0022887170686724948,0.12071005917159765
HD 219134 b,HD 219134,0.003920260792142614,0.055628597518933474,0.0070488836856291365,0.0007458694145638905,0.2191921790583998
HD 219134 c,HD 219134,0.0013790478754491192,0.05171109065140294,0.012955968403551373,0.0006851776848991628,0.15924877797787496
HD 219134 d,HD 219134,0.000101091721550147,0.05597299372706802,0.051171735022513244,0.002571412756847674,0.06367378440957036
HD 219134 f,HD 219134,0.00027169374558057795,0.04305813592202233,0.030984373156818186,0.001154740014410477,0.0925135065603293
HD 22946 d,HD 22946,0.0004093557704542194,0.09889337116583653,0.06425902143599582,0.004232449568724432,0.09853357344996141
HD 23472 b,HD 23472,0.00035231767860801396,0.07276230887362742,0.024284928921344963,0.0013176493940368515,0.09776177000257268
HD 23472 c,HD 23472,0.00017325236879017262,0.06716587049144096,0.03505745719366735,0.0005334483607373436,0.07820941600205815
HD 23472 d,HD 23472,0.002601769953682887,0.01895040135260371,0.007988141315984517,7.6663237471235e-05,0.19192179058399794
HD 23472 e,HD 23472,0.0010360620830119605,0.0218777691217474,0.013556915228660267,0.00010381480074229737,0.1440699768458966
HD 23472 f,HD 23472,0.0005817172670562436,0.03561056792111265,0.018587062727719896,0.00011180055464555102,0.1201440699768459
HD 25463 b,HD 25463,0.010272179493641165,0.09945301500405518,0.015337498414168099,0.0013463981080885645,0.28994082840236685
HD 25463 c,HD 25463,0.03147716475204499,0.051237545865217934,0.008103879223042527,0.0006436517646022437,0.39722150758940056
HD 260655 b,HD 260655,0.0009358389618452583,0.040044669100845004,0.004950021255711777,0.00033061021159470097,0.14046822742474915
HD 260655 c,HD 260655,0.0003545448590783852,0.05265818022377296,0.008991945086814558,0.0004823395357565202,0.10136351942372009
HD 3167 b,HD 3167,0.03674444656447278,0.058555965288077154,0.0024193674033087687,0.0007826038825188571,0.4144584512477489
HD 3167 c,HD 3167,0.00037236230284135437,0.11581183489044639,0.03795090487011758,0.0017664487633997064,0.1031643941342938
HD 332231 b,HD 332231,0.0021806101267357,0.4050272897252177,0.03038342633170929,0.012374807300322446,0.1834319526627219
HD 42813 b,HD 42813,0.0016596726147158857,0.13346214055734218,0.023127549850764872,0.0014422271549276082,0.14226910213532287
HD 5278 b,HD 5278,0.0029358470242385605,0.09213459558119597,0.02517522051409888,0.0012345975534430135,0.20066889632107024
HD 6061 b,HD 6061,0.007548337778377236,0.09213459558119597,0.011553759144963953,0.0017137427876382323,0.26524311808592743
HD 73583 b,HD 73583,0.0009603379470193409,0.1067714344269144,0.011865361202427826,0.0016179137407991884,0.1417545665037304
HD 73583 c,HD 73583,0.00022314121132648663,0.08955162402018682,0.026065512106852796,0.0015380562017666519,0.08618471829174171
HD 80653 b,HD 80653,0.1365221316371008,0.05610214230511847,0.002118893990754322,0.0009023901910676619,0.591715976331361
HD 93963 A b,HD 93963 A,0.06453965883470487,0.04478011696269509,0.0030626030790734736,0.0012345975534430135,0.4834062258811423
HD 93963 A c,HD 93963 A,0.012107376201227,0.1256271268222811,0.009134391741655186,0.0030553494433848446,0.30383329045536406
HD 95338 b,HD 95338,0.00016122559425016834,0.15412591304541526,0.05673605747722523,0.006767127857617139,0.057113455106766145
HIP 116454 b,HIP 116454,0.0011381961250222412,0.09295253657551551,0.016049731688371236,0.0015380562017666519,0.15183946488294314
HIP 29442 c,HD 42813,0.00830335195783306,0.05468150794656345,0.008126136512861374,0.0007075377958282729,0.27116027784924107
HIP 29442 d,HD 42813,0.004517145158202084,0.052873427853857055,0.013401114199928331,0.0008097554457899195,0.19475173655775663
HIP 65 A b,HIP 65 A,0.014717631712502002,0.9662237951987129,0.0023882071975623816,0.1630879075434847,0.3210702341137124
HIP 8152 b,HIP 8152,0.0019759322415085906,0.09687004344304605,0.018898664785183768,0.0012345975534430135,0.17802932853100079
HIP 8152 c,HIP 8152,0.0008846138110267215,0.09342608136170052,0.029137018101853807,0.0014901416783471302,0.13789554926678674
HIP 9618 b,HIP 9618,0.0008155712164452154,0.1480989794030606,0.03047245549098468,0.0013304266002820574,0.1342937998456393
HIP 9618 c,HIP 9618,0.00025654891838205405,0.1305778223142153,0.05782666467834878,0.002911605873126279,0.08332904553640338
K2-100 b,K2-100,0.04264647481095636,0.15369541778524706,0.005121402387316906,0.0034706086463540346,0.43169539490609726
K2-108 b,K2-108,0.016967083987576875,0.21396475420879366,0.01117538521804354,0.009475895581600776,0.3300746076665809
K2-110 b,K2-110,0.0006128977936414397,0.09824762827558425,0.02113997386994175,0.0025282896857701043,0.12220221250321585
K2-111 b,K2-111,0.010909153108167318,0.06501339419060001,0.010997326899492756,0.0008800300801385517,0.2948289169024955
K2-114 b,K2-114,0.0008868409914970927,0.43639175417720866,0.019410582451017268,0.10202041750349398,0.13841008489837922
K2-12 b,K2-12,0.004116252673535276,0.09170410032102776,0.016049731688371236,0.000819338350473824,0.22202212503215848
K2-131 b,K2-131,0.09064221394745488,0.05941695580841353,0.0005052404788878478,0.0012505690612495208,0.5299717005402624
K2-136 b,K2-136,0.0007420742609229672,0.030315476221043913,0.01415786205376916,0.0006755947802152583,0.11499871366092101
K2-136 c,K2-136,0.0002612259973698335,0.11581183489044639,0.024796846587178463,0.0028796628575132647,0.07898121944944687
K2-136 d,K2-136,0.0001534304626038693,0.054035765056311164,0.032653669893231776,0.00046796517873066366,0.06611782865963468
K2-140 b,K2-140,0.004539416962905796,0.5705382375518109,0.013556915228660267,0.04719746956136702,0.20555698482119886
